countyFIPS,county,State,StateName,lon,lat
29213,Taney County,Missouri,MO,-93.04882907,36.65886916
29215,Texas County,Missouri,MO,-91.96757009,37.3134623
29217,Vernon County,Missouri,MO,-94.35087552,37.8527786
29219,Warren County,Missouri,MO,-91.14710059,38.75908098
29221,Washington County,Missouri,MO,-90.87984281,37.95520656
29223,Wayne County,Missouri,MO,-90.47472299,37.11027401
29225,Webster County,Missouri,MO,-92.8807147,37.28119947
29227,Worth County,Missouri,MO,-94.4252482,40.49403143
29229,Wright County,Missouri,MO,-92.46979775,37.26744907
30001,Beaverhead County,Montana,MT,-112.8902652,45.13107595
30003,Big Horn County,Montana,MT,-107.4894888,45.42312206
30005,Blaine County,Montana,MT,-108.9575798,48.43000924
30007,Broadwater County,Montana,MT,-111.4942339,46.33017668
30009,Carbon County,Montana,MT,-109.0336171,45.22461065
30011,Carter County,Montana,MT,-104.5330757,45.52115218
30013,Cascade County,Montana,MT,-111.3364735,47.30261094
30015,Chouteau County,Montana,MT,-110.4275698,47.87627208
30017,Custer County,Montana,MT,-105.5489799,46.25763545
30019,Daniels County,Montana,MT,-105.5388551,48.78574382
30021,Dawson County,Montana,MT,-104.8875546,47.26663705
30023,Deer Lodge County,Montana,MT,-113.0630134,46.05371756
30025,Fallon County,Montana,MT,-104.4090338,46.33678812
30027,Fergus County,Montana,MT,-109.2173914,47.26383094
30029,Flathead County,Montana,MT,-114.0397919,48.28514657
30031,Gallatin County,Montana,MT,-111.1758678,45.55933454
30033,Garfield County,Montana,MT,-106.9840447,47.28258661
30035,Glacier County,Montana,MT,-112.9922656,48.6953199
30037,Golden Valley County,Montana,MT,-109.1751095,46.37868923
30039,Granite County,Montana,MT,-113.4240032,46.39257523
30041,Hill County,Montana,MT,-110.1088424,48.62171061
30043,Jefferson County,Montana,MT,-112.0918571,46.14712791
30045,Judith Basin County,Montana,MT,-110.2592671,47.03405228
30047,Lake County,Montana,MT,-114.0729456,47.64056478
30049,Lewis and Clark County,Montana,MT,-112.3862955,47.11573982
30051,Liberty County,Montana,MT,-111.0248429,48.55243449
30053,Lincoln County,Montana,MT,-115.3926397,48.53635078
30055,McCone County,Montana,MT,-105.7843952,47.65442419
30057,Madison County,Montana,MT,-111.9190109,45.3046273
30059,Meagher County,Montana,MT,-110.8891911,46.59442081
30061,Mineral County,Montana,MT,-114.9961893,47.14170838
30063,Missoula County,Montana,MT,-113.9209295,47.02667804
30065,Musselshell County,Montana,MT,-108.3969088,46.4925782
30067,Park County,Montana,MT,-110.5239625,45.51687668
30069,Petroleum County,Montana,MT,-108.2459001,47.11866841
30071,Phillips County,Montana,MT,-107.9130194,48.26050187
30073,Pondera County,Montana,MT,-112.215085,48.22003748
30075,Powder River County,Montana,MT,-105.6101028,45.39842513
30077,Powell County,Montana,MT,-112.9315202,46.85051821
30079,Prairie County,Montana,MT,-105.3587682,46.86441293
30081,Ravalli County,Montana,MT,-114.1162854,46.07985138
30083,Richland County,Montana,MT,-104.5657175,47.78905325
30085,Roosevelt County,Montana,MT,-105.0024213,48.29654528
30087,Rosebud County,Montana,MT,-106.7117979,46.22753373
30089,Sanders County,Montana,MT,-115.1317037,47.67305128
30091,Sheridan County,Montana,MT,-104.5022941,48.72333577
30093,Silver Bow County,Montana,MT,-112.6488649,45.89356065
30095,Stillwater County,Montana,MT,-109.3977274,45.66964409
30097,Sweet Grass County,Montana,MT,-109.944192,45.81562735
30099,Teton County,Montana,MT,-112.2246027,47.8312437
30101,Toole County,Montana,MT,-111.6956626,48.65677005
30103,Treasure County,Montana,MT,-107.2558632,46.2103466
30105,Valley County,Montana,MT,-106.6625046,48.37150077
30107,Wheatland County,Montana,MT,-109.8467058,46.46045456
30109,Wibaux County,Montana,MT,-104.2428826,46.96483097
30111,Yellowstone County,Montana,MT,-108.2675942,45.93877508
31001,Adams County,Nebraska,NE,-98.51034194,40.51878183
31003,Antelope County,Nebraska,NE,-98.07021449,42.15670329
31005,Arthur County,Nebraska,NE,-101.6941861,41.56531103
31007,Banner County,Nebraska,NE,-103.7051654,41.54954458
31009,Blaine County,Nebraska,NE,-99.97605364,41.91702651
31011,Boone County,Nebraska,NE,-98.07141463,41.69412353
31013,Box Butte County,Nebraska,NE,-103.0762779,42.21989048
31015,Boyd County,Nebraska,NE,-98.75791863,42.89394581
31017,Brown County,Nebraska,NE,-99.9348142,42.43310645
31019,Buffalo County,Nebraska,NE,-99.0800028,40.85218436
31021,Burt County,Nebraska,NE,-96.33412945,41.84053465
31023,Butler County,Nebraska,NE,-97.12643859,41.21635289
31025,Cass County,Nebraska,NE,-96.14342649,40.89932573
31027,Cedar County,Nebraska,NE,-97.2503461,42.58870698
31029,Chase County,Nebraska,NE,-101.7046561,40.52172533
31031,Cherry County,Nebraska,NE,-101.1220668,42.5425076
31033,Cheyenne County,Nebraska,NE,-102.9865534,41.21782263
31035,Clay County,Nebraska,NE,-98.06520158,40.51527571
31037,Colfax County,Nebraska,NE,-97.08404462,41.56386373
31039,Cuming County,Nebraska,NE,-96.78697102,41.89928019
31041,Custer County,Nebraska,NE,-99.73407812,41.39428448
31043,Dakota County,Nebraska,NE,-96.56088125,42.37785368
31045,Dawes County,Nebraska,NE,-103.1318253,42.71368001
31047,Dawson County,Nebraska,NE,-99.82373493,40.8686646
31049,Deuel County,Nebraska,NE,-102.3331104,41.11076915
31051,Dixon County,Nebraska,NE,-96.86221873,42.47853924
31053,Dodge County,Nebraska,NE,-96.64957708,41.56497213
31055,Douglas County,Nebraska,NE,-96.13887167,41.28123708
31057,Dundy County,Nebraska,NE,-101.6895544,40.17869593
31059,Fillmore County,Nebraska,NE,-97.60479461,40.51421319
31061,Franklin County,Nebraska,NE,-98.95083025,40.17688983
31063,Frontier County,Nebraska,NE,-100.3932542,40.52968092
31065,Furnas County,Nebraska,NE,-99.90808544,40.17896698
31067,Gage County,Nebraska,NE,-96.68710697,40.25553189
31069,Garden County,Nebraska,NE,-102.3325166,41.61955636
31071,Garfield County,Nebraska,NE,-98.99343015,41.91329292
31073,Gosper County,Nebraska,NE,-99.83480382,40.51624344
31075,Grant County,Nebraska,NE,-101.7398871,41.91013269
31077,Greeley County,Nebraska,NE,-98.52474988,41.56295058
31079,Hall County,Nebraska,NE,-98.51369299,40.86906774
31081,Hamilton County,Nebraska,NE,-98.03354078,40.86569976
31083,Harlan County,Nebraska,NE,-99.40385214,40.1746813
31085,Hayes County,Nebraska,NE,-101.0597377,40.5255931
31087,Hitchcock County,Nebraska,NE,-101.0411188,40.18211427
31089,Holt County,Nebraska,NE,-98.79047655,42.45236147
31091,Hooker County,Nebraska,NE,-101.1334682,41.91639831
31093,Howard County,Nebraska,NE,-98.52636819,41.21434529
31095,Jefferson County,Nebraska,NE,-97.14069454,40.1697304
31097,Johnson County,Nebraska,NE,-96.27552632,40.38175548
31099,Kearney County,Nebraska,NE,-98.95328103,40.50399556
31101,Keith County,Nebraska,NE,-101.66687,41.19808761
31103,Keya Paha County,Nebraska,NE,-99.71734205,42.87841778
31105,Kimball County,Nebraska,NE,-103.7137552,41.20038245
31107,Knox County,Nebraska,NE,-97.89348698,42.62291384
31109,Lancaster County,Nebraska,NE,-96.68639018,40.76891356
31111,Lincoln County,Nebraska,NE,-100.7509872,41.04669723
31113,Logan County,Nebraska,NE,-100.4796028,41.57021601
31115,Loup County,Nebraska,NE,-99.45773127,41.91294291
31117,McPherson County,Nebraska,NE,-101.056858,41.57119113
31119,Madison County,Nebraska,NE,-97.60135238,41.90361942
31121,Merrick County,Nebraska,NE,-98.05400888,41.15882357
31123,Morrill County,Nebraska,NE,-103.0013861,41.71374111
31125,Nance County,Nebraska,NE,-97.99627861,41.39277056
31127,Nemaha County,Nebraska,NE,-95.8540939,40.3852604
31129,Nuckolls County,Nebraska,NE,-98.05490561,40.17116129
31131,Otoe County,Nebraska,NE,-96.13643551,40.63576269
31133,Pawnee County,Nebraska,NE,-96.24397981,40.12880656
31135,Perkins County,Nebraska,NE,-101.6602773,40.84910035
31137,Phelps County,Nebraska,NE,-99.41912492,40.51057153
31139,Pierce County,Nebraska,NE,-97.60139791,42.24817877
31141,Platte County,Nebraska,NE,-97.52597092,41.56422385
31143,Polk County,Nebraska,NE,-97.57416607,41.18069345
31145,Red Willow County,Nebraska,NE,-100.4723324,40.17844575
31147,Richardson County,Nebraska,NE,-95.71761668,40.13178023
31149,Rock County,Nebraska,NE,-99.45434533,42.42079316
31151,Saline County,Nebraska,NE,-97.1426708,40.51136967
31153,Sarpy County,Nebraska,NE,-96.11293791,41.10362801
31155,Saunders County,Nebraska,NE,-96.63278653,41.21351826
31157,Scotts Bluff County,Nebraska,NE,-103.703921,41.85333721
31159,Seward County,Nebraska,NE,-97.13926315,40.86048508
31161,Sheridan County,Nebraska,NE,-102.402109,42.50487607
31163,Sherman County,Nebraska,NE,-98.98132324,41.21858597
31165,Sioux County,Nebraska,NE,-103.7611804,42.4855907
31167,Stanton County,Nebraska,NE,-97.19644908,41.90089232
31169,Thayer County,Nebraska,NE,-97.59909122,40.17112851
31171,Thomas County,Nebraska,NE,-100.5540716,41.91645803
31173,Thurston County,Nebraska,NE,-96.53830034,42.14426493
31175,Valley County,Nebraska,NE,-98.98848244,41.56487066
31177,Washington County,Nebraska,NE,-96.21516303,41.5152748
31179,Wayne County,Nebraska,NE,-97.11050588,42.19097958
31181,Webster County,Nebraska,NE,-98.50558088,40.17328975
31183,Wheeler County,Nebraska,NE,-98.5266178,41.91078686
31185,York County,Nebraska,NE,-97.60493488,40.86336583
32001,Churchill County,Nevada,NV,-118.3511522,39.57766616
32003,Clark County,Nevada,NV,-115.0204796,36.21962581
32005,Douglas County,Nevada,NV,-119.6122644,38.90653404
32007,Elko County,Nevada,NV,-115.3580714,41.15518334
32009,Esmeralda County,Nevada,NV,-117.6378092,37.78634783
32011,Eureka County,Nevada,NV,-116.2359752,39.96070904
32013,Humboldt County,Nevada,NV,-118.1095763,41.41287792
32015,Lander County,Nevada,NV,-117.0402578,39.94229394
32017,Lincoln County,Nevada,NV,-114.8721532,37.63820024
32019,Lyon County,Nevada,NV,-119.1955829,39.02016629
32021,Mineral County,Nevada,NV,-118.4391036,38.52832882
32023,Nye County,Nevada,NV,-116.4721812,38.04520053
32027,Pershing County,Nevada,NV,-118.4099315,40.45319988
32029,Storey County,Nevada,NV,-119.5325102,39.44577212
32031,Washoe County,Nevada,NV,-119.6632968,40.67153341
32033,White Pine County,Nevada,NV,-114.8650745,39.44002874
32510,Carson City,Nevada,NV,-119.7427045,39.15136547
33001,Belknap County,New Hampshire,NH,-71.42227325,43.51750563
33003,Carroll County,New Hampshire,NH,-71.19964826,43.88247351
33005,Cheshire County,New Hampshire,NH,-72.25419366,42.92029356
33007,Coos County,New Hampshire,NH,-71.30769636,44.70653092
33009,Grafton County,New Hampshire,NH,-71.81627339,43.93652003
33011,Hillsborough County,New Hampshire,NH,-71.71271034,42.91749106
33013,Merrimack County,New Hampshire,NH,-71.68097076,43.29866862
33015,Rockingham County,New Hampshire,NH,-71.12158814,42.99016777
33017,Strafford County,New Hampshire,NH,-71.03101117,43.30343833
33019,Sullivan County,New Hampshire,NH,-72.22276179,43.36265383
34001,Atlantic County,New Jersey,NJ,-74.67417523,39.4805908
34003,Bergen County,New Jersey,NJ,-74.0737793,40.96161526
34005,Burlington County,New Jersey,NJ,-74.6657928,39.8845274
34007,Camden County,New Jersey,NJ,-74.9467993,39.79757601
34009,Cape May County,New Jersey,NJ,-74.80786238,39.15103809
34011,Cumberland County,New Jersey,NJ,-75.11115454,39.3706433
34013,Essex County,New Jersey,NJ,-74.24867039,40.79100985
34015,Gloucester County,New Jersey,NJ,-75.13739449,39.71494423
34017,Hudson County,New Jersey,NJ,-74.092982,40.74154421
34019,Hunterdon County,New Jersey,NJ,-74.91399192,40.57308721
34021,Mercer County,New Jersey,NJ,-74.69454763,40.28633596
34023,Middlesex County,New Jersey,NJ,-74.41747601,40.44670472
34025,Monmouth County,New Jersey,NJ,-74.20899497,40.26115783
34027,Morris County,New Jersey,NJ,-74.55698658,40.86162841
34029,Ocean County,New Jersey,NJ,-74.28385628,39.91416146
34031,Passaic County,New Jersey,NJ,-74.2986645,41.03232275
34033,Salem County,New Jersey,NJ,-75.34276822,39.59320402
34035,Somerset County,New Jersey,NJ,-74.62239066,40.56772099
34037,Sussex County,New Jersey,NJ,-74.69524673,41.14084159
34039,Union County,New Jersey,NJ,-74.31497857,40.66754875
34041,Warren County,New Jersey,NJ,-75.00165762,40.86242672
35001,Bernalillo County,New Mexico,NM,-106.6767435,35.04691438
35003,Catron County,New Mexico,NM,-108.4110664,33.9136404
35005,Chaves County,New Mexico,NM,-104.4653134,33.35864138
35007,Colfax County,New Mexico,NM,-104.6473454,36.59553776
35009,Curry County,New Mexico,NM,-103.3510734,34.57533354
35011,De Baca County,New Mexico,NM,-104.414751,34.34266671
35013,Dona Ana County,New Mexico,NM,-106.8416597,32.34649429
35015,Eddy County,New Mexico,NM,-104.3030404,32.46685667
35017,Grant County,New Mexico,NM,-108.3877249,32.74469933
35019,Guadalupe County,New Mexico,NM,-104.7870884,34.85921372
35021,Harding County,New Mexico,NM,-103.814818,35.85244889
35023,Hidalgo County,New Mexico,NM,-108.7263348,31.92778689
35025,Lea County,New Mexico,NM,-103.4124441,32.78279933
35027,Lincoln County,New Mexico,NM,-105.463641,33.74017606
35028,Los Alamos County,New Mexico,NM,-106.315252,35.85950589
35029,Luna County,New Mexico,NM,-107.762235,32.1813824
35031,McKinley County,New Mexico,NM,-108.2675106,35.57982964
35033,Mora County,New Mexico,NM,-104.9516898,36.00258002
35035,Otero County,New Mexico,NM,-105.7491534,32.60543278
35037,Quay County,New Mexico,NM,-103.5449223,35.10172421
35039,Rio Arriba County,New Mexico,NM,-106.7112903,36.50046388
35041,Roosevelt County,New Mexico,NM,-103.4806714,34.02086808
35043,Sandoval County,New Mexico,NM,-106.8698598,35.67887882
35045,San Juan County,New Mexico,NM,-108.3256627,36.50871212
35047,San Miguel County,New Mexico,NM,-104.812564,35.47166102
35049,Santa Fe County,New Mexico,NM,-105.977299,35.49856389
35051,Sierra County,New Mexico,NM,-107.2014065,33.12671322
35053,Socorro County,New Mexico,NM,-106.9339384,34.0062219
35055,Taos County,New Mexico,NM,-105.6411428,36.56559631
35057,Torrance County,New Mexico,NM,-105.8465551,34.63126434
35059,Union County,New Mexico,NM,-103.4740913,36.474897
35006,Cibola County,New Mexico,NM,-108.0032039,34.90848607
36001,Albany County,New York,NY,-73.97451843,42.60391914
36003,Allegany County,New York,NY,-78.03352291,42.25604318
36005,Bronx County,New York,NY,-73.86494465,40.85618156
36007,Broome County,New York,NY,-75.81766281,42.16336714
36009,Cattaraugus County,New York,NY,-78.67715953,42.2496734
36011,Cayuga County,New York,NY,-76.55464868,42.91937733
36013,Chautauqua County,New York,NY,-79.36496073,42.23210063
36015,Chemung County,New York,NY,-76.76316619,42.14159273
36017,Chenango County,New York,NY,-75.60951593,42.49580328
36019,Clinton County,New York,NY,-73.68638371,44.74823216
36021,Columbia County,New York,NY,-73.63709391,42.25262343
36023,Cortland County,New York,NY,-76.06449098,42.59475289
36025,Delaware County,New York,NY,-74.9704907,42.19659292
36027,Dutchess County,New York,NY,-73.7519071,41.76732521
36029,Erie County,New York,NY,-78.73493278,42.76450405
36031,Essex County,New York,NY,-73.78035307,44.11612863
36033,Franklin County,New York,NY,-74.30672735,44.59142651
36035,Fulton County,New York,NY,-74.4252687,43.11157583
36037,Genesee County,New York,NY,-78.19807158,42.99963258
36039,Greene County,New York,NY,-74.13099837,42.27937477
36041,Hamilton County,New York,NY,-74.50426776,43.66007705
36043,Herkimer County,New York,NY,-74.97219129,43.4141244
36045,Jefferson County,New York,NY,-75.91629678,44.03170465
36047,Kings County,New York,NY,-73.95465424,40.64057761
36049,Lewis County,New York,NY,-75.45191134,43.78292917
36051,Livingston County,New York,NY,-77.78247429,42.72247211
36053,Madison County,New York,NY,-75.67317735,42.91485583
36055,Monroe County,New York,NY,-77.70188831,43.14305942
36057,Montgomery County,New York,NY,-74.45333983,42.9015779
36059,Nassau County,New York,NY,-73.58388267,40.74586173
36061,New York County,New York,NY,-73.97427095,40.77021579
36063,Niagara County,New York,NY,-78.73466893,43.19856158
36065,Oneida County,New York,NY,-75.44634261,43.2436147
36067,Onondaga County,New York,NY,-76.19390512,43.00465974
36069,Ontario County,New York,NY,-77.29985236,42.85386442
36071,Orange County,New York,NY,-74.31135056,41.40106653
36073,Orleans County,New York,NY,-78.23425325,43.24726665
36075,Oswego County,New York,NY,-76.14640913,43.42838716
36077,Otsego County,New York,NY,-75.0349875,42.63397143
36079,Putnam County,New York,NY,-73.75269988,41.42884809
36081,Queens County,New York,NY,-73.81471195,40.68353151
36083,Rensselaer County,New York,NY,-73.51042164,42.71191759
36085,Richmond County,New York,NY,-74.17371991,40.57794446
36087,Rockland County,New York,NY,-74.02496485,41.15290325
36089,St. Lawrence County,New York,NY,-75.07055083,44.49745954
36091,Saratoga County,New York,NY,-73.86642423,43.10927763
36093,Schenectady County,New York,NY,-74.06519346,42.82422863
36095,Schoharie County,New York,NY,-74.44267109,42.58669407
36097,Schuyler County,New York,NY,-76.87725366,42.39503678
36099,Seneca County,New York,NY,-76.83318513,42.77398389
36101,Steuben County,New York,NY,-77.38909938,42.26930102
36103,Suffolk County,New York,NY,-72.84617815,40.86685832
36105,Sullivan County,New York,NY,-74.77417803,41.71357134
36107,Tioga County,New York,NY,-76.30568488,42.17365067
36109,Tompkins County,New York,NY,-76.47145894,42.45785979
36111,Ulster County,New York,NY,-74.26255038,41.89000073
36113,Warren County,New York,NY,-73.85878186,43.56180119
36115,Washington County,New York,NY,-73.44217134,43.32177845
36117,Wayne County,New York,NY,-77.03518844,43.15938863
36119,Westchester County,New York,NY,-73.76250994,41.16350714
36121,Wyoming County,New York,NY,-78.23232106,42.70127941
36123,Yates County,New York,NY,-77.11955633,42.63186093
37001,Alamance County,North Carolina,NC,-79.39965263,36.03540632
37003,Alexander County,North Carolina,NC,-81.17838895,35.93489038
37005,Alleghany County,North Carolina,NC,-81.14063104,36.49508552
37007,Anson County,North Carolina,NC,-80.10357841,34.97707812
37009,Ashe County,North Carolina,NC,-81.51387552,36.4388489
37011,Avery County,North Carolina,NC,-81.92854401,36.09248726
37013,Beaufort County,North Carolina,NC,-76.87079442,35.49594689
37015,Bertie County,North Carolina,NC,-76.98465268,36.06658032
37017,Bladen County,North Carolina,NC,-78.55175536,34.61386552
37019,Brunswick County,North Carolina,NC,-78.24252233,34.07763809
37021,Buncombe County,North Carolina,NC,-82.53955027,35.6161914
37023,Burke County,North Carolina,NC,-81.7139294,35.75840745
37025,Cabarrus County,North Carolina,NC,-80.56026675,35.38596494
37027,Caldwell County,North Carolina,NC,-81.55607748,35.95932278
37029,Camden County,North Carolina,NC,-76.22192644,36.39575163
37031,Carteret County,North Carolina,NC,-76.68286164,34.83908945
37033,Caswell County,North Carolina,NC,-79.32200265,36.38782066
37035,Catawba County,North Carolina,NC,-81.21212223,35.66645138
37037,Chatham County,North Carolina,NC,-79.24155772,35.70216608
37039,Cherokee County,North Carolina,NC,-84.06440271,35.13203392
37041,Chowan County,North Carolina,NC,-76.59851247,36.15072432
37043,Clay County,North Carolina,NC,-83.75415102,35.05575498
37045,Cleveland County,North Carolina,NC,-81.56066483,35.34281641
37047,Columbus County,North Carolina,NC,-78.63454215,34.26516139
37049,Craven County,North Carolina,NC,-77.09809539,35.13350023
37051,Cumberland County,North Carolina,NC,-78.83013622,35.04744824
37053,Currituck County,North Carolina,NC,-75.94655153,36.52304124
37055,Dare County,North Carolina,NC,-75.85107355,35.76329247
37057,Davidson County,North Carolina,NC,-80.20630259,35.79131629
37059,Davie County,North Carolina,NC,-80.53927075,35.92914176
37061,Duplin County,North Carolina,NC,-77.92512793,34.93979339
37063,Durham County,North Carolina,NC,-78.88289514,36.02984528
37065,Edgecombe County,North Carolina,NC,-77.59954269,35.90859066
37067,Forsyth County,North Carolina,NC,-80.25678599,36.12658238
37069,Franklin County,North Carolina,NC,-78.27844511,36.0763234
37071,Gaston County,North Carolina,NC,-81.17857838,35.30517586
37073,Gates County,North Carolina,NC,-76.69759697,36.44451149
37075,Graham County,North Carolina,NC,-83.83693795,35.35014076
37077,Granville County,North Carolina,NC,-78.64908881,36.29759101
37079,Greene County,North Carolina,NC,-77.68151734,35.48399724
37081,Guilford County,North Carolina,NC,-79.78689405,36.07109854
37083,Halifax County,North Carolina,NC,-77.64324853,36.25202901
37085,Harnett County,North Carolina,NC,-78.86538266,35.36887082
37087,Haywood County,North Carolina,NC,-82.9841544,35.56059866
37089,Henderson County,North Carolina,NC,-82.4876282,35.33810258
37091,Hertford County,North Carolina,NC,-76.99034625,36.35741803
37093,Hoke County,North Carolina,NC,-79.23776799,34.98361539
37095,Hyde County,North Carolina,NC,-76.24571076,35.53531563
37097,Iredell County,North Carolina,NC,-80.87232144,35.80691758
37099,Jackson County,North Carolina,NC,-83.13992836,35.28356264
37101,Johnston County,North Carolina,NC,-78.36818586,35.51519888
37103,Jones County,North Carolina,NC,-77.37486703,35.03244629
37105,Lee County,North Carolina,NC,-79.17794608,35.46909764
37107,Lenoir County,North Carolina,NC,-77.64657361,35.25657237
37109,Lincoln County,North Carolina,NC,-81.24567556,35.49423093
37111,McDowell County,North Carolina,NC,-82.05954866,35.68278213
37113,Macon County,North Carolina,NC,-83.42137397,35.15129921
37115,Madison County,North Carolina,NC,-82.71067242,35.86071297
37117,Martin County,North Carolina,NC,-77.10193157,35.83970097
37119,Mecklenburg County,North Carolina,NC,-80.83714205,35.25199387
37121,Mitchell County,North Carolina,NC,-82.16520186,36.00995048
37123,Montgomery County,North Carolina,NC,-79.89638334,35.33877415
37125,Moore County,North Carolina,NC,-79.44960108,35.29734824
37127,Nash County,North Carolina,NC,-77.98206975,35.95927219
37129,New Hanover County,North Carolina,NC,-77.88528607,34.24282301
37131,Northampton County,North Carolina,NC,-77.39799297,36.41744044
37133,Onslow County,North Carolina,NC,-77.43344743,34.73948508
37135,Orange County,North Carolina,NC,-79.1273705,36.05478028
37137,Pamlico County,North Carolina,NC,-76.73267646,35.14549915
37139,Pasquotank County,North Carolina,NC,-76.28331514,36.30022969
37141,Pender County,North Carolina,NC,-77.90444205,34.53066559
37143,Perquimans County,North Carolina,NC,-76.44110677,36.20987432
37145,Person County,North Carolina,NC,-78.97035148,36.38330765
37147,Pitt County,North Carolina,NC,-77.38052766,35.59642915
37149,Polk County,North Carolina,NC,-82.18258161,35.28425418
37151,Randolph County,North Carolina,NC,-79.79690152,35.70939427
37153,Richmond County,North Carolina,NC,-79.73691901,35.00408379
37155,Robeson County,North Carolina,NC,-79.08498446,34.63341723
37157,Rockingham County,North Carolina,NC,-79.76749439,36.39505212
37159,Rowan County,North Carolina,NC,-80.52687738,35.64182485
37161,Rutherford County,North Carolina,NC,-81.92773988,35.40717943
37163,Sampson County,North Carolina,NC,-78.36756381,34.9882198
37165,Scotland County,North Carolina,NC,-79.46460785,34.83250088
37167,Stanly County,North Carolina,NC,-80.25742525,35.31588993
37169,Stokes County,North Carolina,NC,-80.23784789,36.40155513
37171,Surry County,North Carolina,NC,-80.68896661,36.41532668
37173,Swain County,North Carolina,NC,-83.4982276,35.48402662
37175,Transylvania County,North Carolina,NC,-82.8024247,35.20297431
37177,Tyrrell County,North Carolina,NC,-76.212924,35.81040851
37179,Union County,North Carolina,NC,-80.53620678,34.98782139
37181,Vance County,North Carolina,NC,-78.40171441,36.36063756
37183,Wake County,North Carolina,NC,-78.64950294,35.78653656
37185,Warren County,North Carolina,NC,-78.09628403,36.38708087
37187,Washington County,North Carolina,NC,-76.57743281,35.81754659
37189,Watauga County,North Carolina,NC,-81.69573966,36.22897028
37191,Wayne County,North Carolina,NC,-78.00820591,35.36579352
37193,Wilkes County,North Carolina,NC,-81.17451928,36.21792173
37195,Wilson County,North Carolina,NC,-77.92054132,35.70047828
37197,Yadkin County,North Carolina,NC,-80.66337265,36.16169583
37199,Yancey County,North Carolina,NC,-82.31418186,35.89729949
38001,Adams County,North Dakota,ND,-102.520496,46.09472457
38003,Barnes County,North Dakota,ND,-98.06601185,46.93274748
38005,Benson County,North Dakota,ND,-99.37265797,48.07283332
38007,Billings County,North Dakota,ND,-103.3695701,47.0259117
38009,Bottineau County,North Dakota,ND,-100.8303346,48.79156568
38011,Bowman County,North Dakota,ND,-103.5133357,46.10719971
38013,Burke County,North Dakota,ND,-102.5110407,48.794084
38015,Burleigh County,North Dakota,ND,-100.4606849,46.97903714
38017,Cass County,North Dakota,ND,-97.23828336,46.92977115
38019,Cavalier County,North Dakota,ND,-98.45008951,48.77331814
38021,Dickey County,North Dakota,ND,-98.50063222,46.10987459
38023,Divide County,North Dakota,ND,-103.4832755,48.8160049
38025,Dunn County,North Dakota,ND,-102.6108723,47.35652471
38027,Eddy County,North Dakota,ND,-98.89988172,47.719956
38029,Emmons County,North Dakota,ND,-100.2258611,46.2823254
38031,Foster County,North Dakota,ND,-98.88106131,47.45967936
38033,Golden Valley County,North Dakota,ND,-103.8452914,46.9426688
38035,Grand Forks County,North Dakota,ND,-97.44687316,47.92020509
38037,Grant County,North Dakota,ND,-101.6369428,46.35886277
38039,Griggs County,North Dakota,ND,-98.22566031,47.45615351
38041,Hettinger County,North Dakota,ND,-102.4524496,46.43105815
38043,Kidder County,North Dakota,ND,-99.7776969,46.97888606
38045,LaMoure County,North Dakota,ND,-98.53305365,46.45627742
38047,Logan County,North Dakota,ND,-99.46998195,46.45753357
38049,McHenry County,North Dakota,ND,-100.633383,48.23564276
38051,McIntosh County,North Dakota,ND,-99.43253294,46.11145439
38053,McKenzie County,North Dakota,ND,-103.3917634,47.74007007
38055,McLean County,North Dakota,ND,-101.312079,47.60793823
38057,Mercer County,North Dakota,ND,-101.8278196,47.30559577
38059,Morton County,North Dakota,ND,-101.2753145,46.71794013
38061,Mountrail County,North Dakota,ND,-102.3499767,48.2027872
38063,Nelson County,North Dakota,ND,-98.18614838,47.92366783
38065,Oliver County,North Dakota,ND,-101.3278686,47.11503205
38067,Pembina County,North Dakota,ND,-97.54121099,48.77006379
38069,Pierce County,North Dakota,ND,-99.9696257,48.25162429
38071,Ramsey County,North Dakota,ND,-98.72190998,48.2679388
38073,Ransom County,North Dakota,ND,-97.65198928,46.45399018
38075,Renville County,North Dakota,ND,-101.6582654,48.71891972
38077,Richland County,North Dakota,ND,-96.9398771,46.26751386
38079,Rolette County,North Dakota,ND,-99.84246981,48.77499121
38081,Sargent County,North Dakota,ND,-97.62361941,46.10957381
38083,Sheridan County,North Dakota,ND,-100.3381737,47.57766355
38085,Sioux County,North Dakota,ND,-101.034,46.11081241
38087,Slope County,North Dakota,ND,-103.4543409,46.44527755
38089,Stark County,North Dakota,ND,-102.6528622,46.80763088
38091,Steele County,North Dakota,ND,-97.71162229,47.45154923
38093,Stutsman County,North Dakota,ND,-98.95823848,46.98043438
38095,Towner County,North Dakota,ND,-99.24572655,48.68705573
38097,Traill County,North Dakota,ND,-97.14993693,47.45286814
38099,Walsh County,North Dakota,ND,-97.7185573,48.37135862
38101,Ward County,North Dakota,ND,-101.5381134,48.22118246
38103,Wells County,North Dakota,ND,-99.66347198,47.59014708
38105,Williams County,North Dakota,ND,-103.4786562,48.34256303
39001,Adams County,Ohio,OH,-83.46359103,38.85662082
39003,Allen County,Ohio,OH,-84.10825118,40.77674732
39005,Ashland County,Ohio,OH,-82.26921905,40.8612215
39007,Ashtabula County,Ohio,OH,-80.75646522,41.71017272
39009,Athens County,Ohio,OH,-82.04052518,39.34576178
39011,Auglaize County,Ohio,OH,-84.2219186,40.564207
39013,Belmont County,Ohio,OH,-80.9920929,40.03032034
